#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
data/samples/GT4-4.fasta	GT4_4_contig_5	144364	145176	cpsK	1-813/813	===============	0/0	100.00	99.26	vfdb	NP_816131	vfdb~~~cpsK~~~NP_816131 (cpsK) ABC transporter permease protein [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_5	145176	146519	cpsJ	1-1344/1344	===============	0/0	100.00	100.00	vfdb	NP_816132	vfdb~~~cpsJ~~~NP_816132 (cpsJ) ABC transporter ATP-binding protein [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_5	146545	147684	cpsI	1-1140/1140	===============	0/0	100.00	100.00	vfdb	NP_816133	vfdb~~~cpsI~~~NP_816133 (cpsI) UDP-galactopyranose mutase [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_5	147743	148141	cpsH	1-399/399	===============	0/0	100.00	100.00	vfdb	NP_816134	vfdb~~~cpsH~~~NP_816134 (cpsH) lipoprotein [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_5	148159	150612	cpsG	1-2454/2454	===============	0/0	100.00	99.80	vfdb	NP_816135	vfdb~~~cpsG~~~NP_816135 (cpsG) MurB family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_5	150639	151490	cpsF	1-852/852	===============	0/0	100.00	99.77	vfdb	NP_816136	vfdb~~~cpsF~~~NP_816136 (cpsF) CpsF protein [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_5	151514	154024	cpsE	1-2511/2511	===============	0/0	100.00	100.00	vfdb	NP_816137	vfdb~~~cpsE~~~NP_816137 (cpsE) glycosyl transferase group 2 family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_5	154094	155560	cpsD	1-1467/1467	===============	0/0	100.00	100.00	vfdb	NP_816138	vfdb~~~cpsD~~~NP_816138 (cpsD) glycosyl transferase group 2 family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_5	155579	156748	cpsC	1-1170/1170	===============	0/0	100.00	100.00	vfdb	NP_816139	vfdb~~~cpsC~~~NP_816139 (cpsC) teichoic acid biosynthesis protein putative [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_5	157201	158001	cpsB	1-801/801	===============	0/0	100.00	99.50	vfdb	NP_816140	vfdb~~~cpsB~~~NP_816140 (cpsB) phosphatidate cytidylyltransferase [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_5	157998	158813	cpsA	1-816/816	===============	0/0	100.00	99.51	vfdb	NP_816141	vfdb~~~cpsA~~~NP_816141 (cpsA) undecaprenyl diphosphate synthase [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_6	101231	102241	bopD	1-1011/1011	===============	0/0	100.00	98.91	vfdb	NP_814691	vfdb~~~bopD~~~NP_814691 (bopD) sugar-binding transcriptional regulator LacI family [BopD (VF0362)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_7	567390	568244	sprE	1-855/855	===============	0/0	100.00	99.88	vfdb	NP_815515	vfdb~~~sprE~~~NP_815515 (sprE) serine proteinase V8 family [SprE (VF0358)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_7	568293	569825	gelE	1-1533/1533	===============	0/0	100.00	100.00	vfdb	NP_815516	vfdb~~~gelE~~~NP_815516 (gelE) coccolysin [Gelatinase (VF0357)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_7	570060	571403	fsrC	1-1344/1344	===============	0/0	100.00	100.00	vfdb	NP_815517	vfdb~~~fsrC~~~NP_815517 (fsrC) histidine kinase putative [Fsr (VF0360)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_7	571400	572128	fsrB	1-729/729	===============	0/0	100.00	100.00	vfdb	NP_815518	vfdb~~~fsrB~~~NP_815518 (fsrB) agrBfs protein [Fsr (VF0360)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_7	572217	572948	fsrA	1-732/732	===============	0/0	100.00	100.00	vfdb	NP_815519	vfdb~~~fsrA~~~NP_815519 (fsrA) response regulator [Fsr (VF0360)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_7	755847	756773	efaA	1-927/927	===============	0/0	100.00	99.68	vfdb	NP_815739	vfdb~~~efaA~~~NP_815739 (efaA) endocarditis specific antigen [EfaA (VF0354)] [Enterococcus faecalis V583]
data/samples/GT4-4.fasta	GT4_4_contig_9	252737	256173	EF3023	1-3437/4119	=============..	0/0	83.44	99.77	vfdb	NP_816637	vfdb~~~EF3023~~~NP_816637 (EF3023) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
