#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
data/samples/HW1-1.fasta	HW1_1_contig_6	22376	22774	cpsH	1-399/399	===============	0/0	100.00	100.00	vfdb	NP_816134	vfdb~~~cpsH~~~NP_816134 (cpsH) lipoprotein [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/HW1-1.fasta	HW1_1_contig_6	22792	25245	cpsG	1-2454/2454	===============	0/0	100.00	99.84	vfdb	NP_816135	vfdb~~~cpsG~~~NP_816135 (cpsG) MurB family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/HW1-1.fasta	HW1_1_contig_6	25272	26123	cpsF	1-852/852	===============	0/0	100.00	99.77	vfdb	NP_816136	vfdb~~~cpsF~~~NP_816136 (cpsF) CpsF protein [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/HW1-1.fasta	HW1_1_contig_6	26147	28657	cpsE	1-2511/2511	===============	0/0	100.00	100.00	vfdb	NP_816137	vfdb~~~cpsE~~~NP_816137 (cpsE) glycosyl transferase group 2 family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/HW1-1.fasta	HW1_1_contig_6	28727	30193	cpsD	1-1467/1467	===============	0/0	100.00	100.00	vfdb	NP_816138	vfdb~~~cpsD~~~NP_816138 (cpsD) glycosyl transferase group 2 family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/HW1-1.fasta	HW1_1_contig_6	30212	31381	cpsC	1-1170/1170	===============	0/0	100.00	100.00	vfdb	NP_816139	vfdb~~~cpsC~~~NP_816139 (cpsC) teichoic acid biosynthesis protein putative [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/HW1-1.fasta	HW1_1_contig_6	31834	32634	cpsB	1-801/801	===============	0/0	100.00	99.88	vfdb	NP_816140	vfdb~~~cpsB~~~NP_816140 (cpsB) phosphatidate cytidylyltransferase [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/HW1-1.fasta	HW1_1_contig_6	32631	33446	cpsA	1-816/816	===============	0/0	100.00	100.00	vfdb	NP_816141	vfdb~~~cpsA~~~NP_816141 (cpsA) undecaprenyl diphosphate synthase [Capsule (VF0361)] [Enterococcus faecalis V583]
data/samples/HW1-1.fasta	HW1_1_contig_6	41662	45969	fss2	1-4305/4956	========/=====.	3/5	86.84	95.52	vfdb	NP_816151	vfdb~~~fss2~~~NP_816151 (fss2) Enterococcus faecalis surface protein Fss2 fibrinogen binding protein [Fibrinogen binding protein (AI272)] [Enterococcus faecalis V583]
data/samples/HW1-1.fasta	HW1_1_contig_7	243932	247131	EF3023	1-3200/4119	============...	0/0	77.69	99.97	vfdb	NP_816637	vfdb~~~EF3023~~~NP_816637 (EF3023) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
data/samples/HW1-1.fasta	HW1_1_contig_9	15817	21780	fss1	1-5964/5964	===============	0/0	100.00	99.98	vfdb	NP_813892	vfdb~~~fss1~~~NP_813892 (fss1) Enterococcus faecalis surface protein Fss1 fibrinogen binding protein [Fibrinogen binding protein (AI271)] [Enterococcus faecalis V583]
