locus_tag	ftype	length_bp	gene	EC_number	COG	product
GAKPLOIL_00187	CDS	1725		5.4.2.2		phosphoglucomutase/phosphomannomutase family protein
GAKPLOIL_00187	gene	1725				
GAKPLOIL_00188	CDS	783		1.5.1.2		delta 1-pyrroline-5-carboxylate reductase
GAKPLOIL_00188	gene	783				
GAKPLOIL_00189	CDS	288				ArsR family transcriptional regulator
GAKPLOIL_00189	gene	288				
GAKPLOIL_00190	CDS	1293	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
GAKPLOIL_00190	gene	1293	hom			
GAKPLOIL_00191	CDS	1056	thrC	4.2.3.1	COG0498	Threonine synthase
GAKPLOIL_00191	gene	1056	thrC			
GAKPLOIL_00192	CDS	864	thrB	2.7.1.39	COG0083	Homoserine kinase
GAKPLOIL_00192	gene	864	thrB			
GAKPLOIL_00193	CDS	858		2.7.-.-		Putative phosphotransferase
GAKPLOIL_00193	gene	858				
GAKPLOIL_00194	CDS	435				Fur family transcriptional regulator
GAKPLOIL_00194	gene	435				
GAKPLOIL_00195	CDS	177				30S ribosomal protein S21
GAKPLOIL_00195	gene	177				
GAKPLOIL_00196	CDS	450		6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit E
GAKPLOIL_00196	gene	450				
GAKPLOIL_00197	CDS	975				KH domain-containing protein
GAKPLOIL_00197	gene	975				
GAKPLOIL_00198	CDS	2199				HD domain-containing protein
GAKPLOIL_00198	gene	2199				
GAKPLOIL_00199	CDS	480		3.4.24.-		Putative metalloprotease
GAKPLOIL_00199	gene	480				
GAKPLOIL_00200	CDS	408		2.7.1.107		diacylglycerol kinase
GAKPLOIL_00200	gene	408				
GAKPLOIL_00201	CDS	903	era			GTP-binding protein Era
GAKPLOIL_00201	gene	903	era			
GAKPLOIL_00202	CDS	795	recO			DNA repair protein RecO
GAKPLOIL_00202	gene	795	recO			
GAKPLOIL_00203	CDS	909	glyQ	6.1.1.14		Glycyl-tRNA synthetase alpha subunit
GAKPLOIL_00203	gene	909	glyQ			
GAKPLOIL_00204	CDS	2085	glyS	6.1.1.14		glycyl-tRNA synthetase subunit beta
GAKPLOIL_00204	gene	2085	glyS			
GAKPLOIL_00205	CDS	192				hypothetical protein
GAKPLOIL_00205	gene	192				
GAKPLOIL_00206	CDS	933				putative OxaA-like protein
GAKPLOIL_00206	gene	933				
GAKPLOIL_00207	CDS	276	acyP	3.6.1.7		acylphosphatase
GAKPLOIL_00207	gene	276	acyP			
GAKPLOIL_00208	CDS	777		2.1.1.-		RNA methyltransferase
GAKPLOIL_00208	gene	777				
GAKPLOIL_00209	CDS	438		2.3.1.-		GNAT family acetyltransferase
GAKPLOIL_00209	gene	438				
GAKPLOIL_00210	CDS	786	rpsB			30S ribosomal protein S2
GAKPLOIL_00210	gene	786	rpsB			
GAKPLOIL_00211	CDS	882	tsf			translation elongation factor Ts
GAKPLOIL_00211	gene	882	tsf			
GAKPLOIL_00212	CDS	726	pyrH	2.7.4.22		uridylate kinase
GAKPLOIL_00212	gene	726	pyrH			
GAKPLOIL_00213	CDS	558	frr			ribosome recycling factor
GAKPLOIL_00213	gene	558	frr			
GAKPLOIL_00214	CDS	771				ABC transporter ATP-binding protein
GAKPLOIL_00214	gene	771				
GAKPLOIL_00215	CDS	1287	sufD			FeS assembly protein SufD
GAKPLOIL_00215	gene	1287	sufD			
GAKPLOIL_00216	CDS	1236	csd_2	2.8.1.7		cysteine desulfurase
GAKPLOIL_00216	gene	1236	csd_2			
GAKPLOIL_00217	CDS	468				NifU family SUF system FeS assembly protein
GAKPLOIL_00217	gene	468				
GAKPLOIL_00218	CDS	1395	sufB			FeS assembly protein SufB
GAKPLOIL_00218	gene	1395	sufB			
GAKPLOIL_00219	CDS	474				hypothetical protein
GAKPLOIL_00219	gene	474				
GAKPLOIL_00220	CDS	780	gdh	1.1.1.47		glucose 1-dehydrogenase, Gdh
GAKPLOIL_00220	gene	780	gdh			
GAKPLOIL_00221	CDS	1269	eep	3.4.24.-		membrane-associated zinc metalloprotease
GAKPLOIL_00221	gene	1269	eep			
GAKPLOIL_00222	CDS	1719	proS	6.1.1.15		prolyl-tRNA synthetase
GAKPLOIL_00222	gene	1719	proS			
GAKPLOIL_00223	CDS	4356		2.7.7.7		DNA polymerase III PolC-type
GAKPLOIL_00223	gene	4356				
GAKPLOIL_00224	CDS	1458				amino acid permease family protein
GAKPLOIL_00224	gene	1458				
GAKPLOIL_00225	CDS	1377				hypothetical protein
GAKPLOIL_00225	gene	1377				
GAKPLOIL_00226	CDS	2772		2.7.7.7		DnaQ family exonuclease/DinG family helicase
GAKPLOIL_00226	gene	2772				
GAKPLOIL_00227	CDS	507				hypothetical protein
GAKPLOIL_00227	gene	507				
GAKPLOIL_00228	CDS	1200		2.6.1.1		aspartate aminotransferase
GAKPLOIL_00228	gene	1200				
GAKPLOIL_00229	CDS	1335	asnS	6.1.1.22		asparaginyl-tRNA synthetase
GAKPLOIL_00229	gene	1335	asnS			
GAKPLOIL_00230	CDS	960		1.-.-.-		oxidoreductase family, NAD-binding Rossmann fold protein
GAKPLOIL_00230	gene	960				
GAKPLOIL_00231	CDS	519				hypothetical protein
GAKPLOIL_00231	gene	519				
GAKPLOIL_00232	CDS	219				hypothetical protein
GAKPLOIL_00232	gene	219				
GAKPLOIL_00233	CDS	642		3.5.1.28		N-acetylmuramoyl-L-alanine amidase
GAKPLOIL_00233	gene	642				
GAKPLOIL_00234	CDS	687				hypothetical protein
GAKPLOIL_00234	gene	687				
GAKPLOIL_00235	CDS	582	xpt	2.4.2.22		xanthine phosphoribosyltransferase
GAKPLOIL_00235	gene	582	xpt			
GAKPLOIL_00236	CDS	1320				xanthine permease
GAKPLOIL_00236	gene	1320				
GAKPLOIL_00237	CDS	1116		4.1.1.21		phosphoribosylaminoimidazole carboxylase, ATPase subunit
GAKPLOIL_00237	gene	1116				
GAKPLOIL_00238	CDS	1296	purB	4.3.2.2		Adenylosuccinate lyase
GAKPLOIL_00238	gene	1296	purB			
GAKPLOIL_00239	CDS	372	catD	1.-.-.-	COG2259	Putative oxidoreductase CatD
GAKPLOIL_00239	gene	372	catD			
GAKPLOIL_00240	CDS	2607	clpB			ATP-dependent chaperone protein ClpB
GAKPLOIL_00240	gene	2607	clpB			
GAKPLOIL_00241	CDS	480		2.4.2.6		Nucleoside 2-deoxyribosyltransferase
GAKPLOIL_00241	gene	480				
GAKPLOIL_00242	CDS	1221		2.3.1.-		GNAT family acetyltransferase
GAKPLOIL_00242	gene	1221				
GAKPLOIL_00243	CDS	1836	lepA	3.6.5.-		GTP-binding protein LepA
