locus_tag	ftype	length_bp	gene	EC_number	COG	product
ELPEAMJN_00111	gene	645				
ELPEAMJN_00112	CDS	1149		2.1.1.13		methionine synthase
ELPEAMJN_00112	gene	1149				
ELPEAMJN_00113	CDS	921				LysR family transcriptional regulator
ELPEAMJN_00113	gene	921				
ELPEAMJN_00114	CDS	2367	xpkA	4.1.2.9		Xylulose-5-phosphate phosphoketolase
ELPEAMJN_00114	gene	2367	xpkA			
ELPEAMJN_00115	CDS	1425	araA2	5.3.1.4		L-arabinose isomerase
ELPEAMJN_00115	gene	1425	araA2			
ELPEAMJN_00116	CDS	696		5.1.3.4		L-ribulose-5-phosphate 4-epimerase
ELPEAMJN_00116	gene	696				
ELPEAMJN_00117	CDS	1596		2.7.1.-		carbohydrate kinase, FGGY family protein
ELPEAMJN_00117	gene	1596				
ELPEAMJN_00118	CDS	1074				GntR family transcriptional regulator
ELPEAMJN_00118	gene	1074				
ELPEAMJN_00119	CDS	822				hypothetical protein
ELPEAMJN_00119	gene	822				
ELPEAMJN_00120	CDS	705				transcriptional regulator, Fis family
ELPEAMJN_00120	gene	705				
ELPEAMJN_00121	CDS	1110	msmK_1			ABC transporter ATP-binding protein
ELPEAMJN_00121	gene	1110	msmK_1			
ELPEAMJN_00122	CDS	1521				hypothetical protein
ELPEAMJN_00122	gene	1521				
ELPEAMJN_00123	CDS	336		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIB
ELPEAMJN_00123	gene	336				
ELPEAMJN_00124	CDS	1197				amino acid or sugar ABC transport system, permease protein
ELPEAMJN_00124	gene	1197				
ELPEAMJN_00125	CDS	1530	araG	3.6.3.17		ABC transporter ATP-binding protein
ELPEAMJN_00125	gene	1530	araG			
ELPEAMJN_00126	CDS	1101	chvE			multiple sugar-binding periplasmic receptor ChvE family protein
ELPEAMJN_00126	gene	1101	chvE			
ELPEAMJN_00127	CDS	1005				LacI family transcriptional regulator
ELPEAMJN_00127	gene	1005				
ELPEAMJN_00128	CDS	1452		2.7.13.3		sensor histidine kinase
ELPEAMJN_00128	gene	1452				
ELPEAMJN_00129	CDS	1554				AraC family transcriptional regulator
ELPEAMJN_00129	gene	1554				
ELPEAMJN_00130	CDS	2073		5.99.1.2		DNA topoisomerase III
ELPEAMJN_00130	gene	2073				
ELPEAMJN_00131	CDS	861				hypothetical protein
ELPEAMJN_00131	gene	861				
ELPEAMJN_00132	CDS	228				hypothetical protein
ELPEAMJN_00132	gene	228				
ELPEAMJN_00133	CDS	753				hypothetical protein
ELPEAMJN_00133	gene	753				
ELPEAMJN_00134	CDS	252				hypothetical protein
ELPEAMJN_00134	gene	252				
ELPEAMJN_00135	CDS	1392		2.7.1.69		PTS system galactitol-specific transporter subunit IIC
ELPEAMJN_00135	gene	1392				
ELPEAMJN_00136	CDS	300		2.7.1.69		PTS system galactitol-specific transporter subunit IIB
ELPEAMJN_00136	gene	300				
ELPEAMJN_00137	CDS	462				hypothetical protein
ELPEAMJN_00137	gene	462				
ELPEAMJN_00138	CDS	762				DeoR-like helix-turn-helix protein
ELPEAMJN_00138	gene	762				
ELPEAMJN_00139	CDS	957	lacC	2.7.1.144		Tagatose-6-phosphate kinase
ELPEAMJN_00139	gene	957	lacC			
ELPEAMJN_00140	CDS	1086	mnmA	2.8.1.-		tRNA-specific 2-thiouridylase MnmA
ELPEAMJN_00140	gene	1086	mnmA			
ELPEAMJN_00141	CDS	714				hypothetical protein
ELPEAMJN_00141	gene	714				
ELPEAMJN_00142	CDS	519				alkaline shock protein 23 family protein
ELPEAMJN_00142	gene	519				
ELPEAMJN_00143	CDS	195				small integral membrane protein
ELPEAMJN_00143	gene	195				
ELPEAMJN_00144	CDS	564				hypothetical protein
ELPEAMJN_00144	gene	564				
ELPEAMJN_00145	CDS	606		3.1.-.-		Calcineurin-like phosphoesterase
ELPEAMJN_00145	gene	606				
ELPEAMJN_00146	CDS	846		1.1.1.-		oxidoreductase, aldo/keto reductase family protein
ELPEAMJN_00146	gene	846				
ELPEAMJN_00147	CDS	342				hypothetical protein
ELPEAMJN_00147	gene	342				
ELPEAMJN_00148	CDS	1140		2.8.1.7		Putative cysteine desulfurase
ELPEAMJN_00148	gene	1140				
ELPEAMJN_00149	CDS	951		5.3.1.8		mannose-6-phosphate isomerase
ELPEAMJN_00149	gene	951				
ELPEAMJN_00150	CDS	1017		3.5.2.6		Beta-lactamase
ELPEAMJN_00150	gene	1017				
ELPEAMJN_00151	CDS	702				hypothetical protein
ELPEAMJN_00151	gene	702				
ELPEAMJN_00152	CDS	1650				hypothetical protein
ELPEAMJN_00152	gene	1650				
ELPEAMJN_00153	CDS	894	ytcP_1			ABC transporter permease
ELPEAMJN_00153	gene	894	ytcP_1			
ELPEAMJN_00154	CDS	915	yteP_1			ABC transporter permease
ELPEAMJN_00154	gene	915	yteP_1			
ELPEAMJN_00155	CDS	822				glyoxalase family protein
ELPEAMJN_00155	gene	822				
ELPEAMJN_00156	CDS	762	argB	2.7.2.8	COG0548	Acetylglutamate kinase
ELPEAMJN_00156	gene	762	argB			
ELPEAMJN_00157	CDS	1191	argJ			Arginine biosynthesis bifunctional protein ArgJ
ELPEAMJN_00157	gene	1191	argJ			
ELPEAMJN_00158	CDS	1023	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
ELPEAMJN_00158	gene	1023	argC			
ELPEAMJN_00159	CDS	1146	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
ELPEAMJN_00159	gene	1146	argD			
ELPEAMJN_00160	CDS	1881				ABC transporter ATP-binding protein/permease
ELPEAMJN_00160	gene	1881				
ELPEAMJN_00161	CDS	1728				ABC transporter ATP-binding protein/permease
ELPEAMJN_00161	gene	1728				
ELPEAMJN_00162	CDS	669				TetR family transcriptional regulator
ELPEAMJN_00162	gene	669				
ELPEAMJN_00163	CDS	1032				hypothetical protein
ELPEAMJN_00163	gene	1032				
ELPEAMJN_00164	CDS	2013		2.7.1.69		PTS system, sugar-specific IIBC component
ELPEAMJN_00164	gene	2013				
ELPEAMJN_00165	CDS	909	murQ	4.2.1.126		N-acetylmuramic acid 6-phosphate etherase
ELPEAMJN_00165	gene	909	murQ			
ELPEAMJN_00166	CDS	1065				alpha3-beta1 integrin-binding family protein
ELPEAMJN_00166	gene	1065				
ELPEAMJN_00167	CDS	564	def	3.5.1.88		peptide deformylase
ELPEAMJN_00167	gene	564	def			
ELPEAMJN_00168	CDS	1209		3.5.1.32		peptidase M20D
ELPEAMJN_00168	gene	1209				
ELPEAMJN_00169	CDS	840				YaeC family lipoprotein
ELPEAMJN_00169	gene	840				
ELPEAMJN_00170	CDS	681				ABC transporter permease
ELPEAMJN_00170	gene	681				
ELPEAMJN_00171	CDS	1077	metN1	3.6.3.-		ABC transporter ATP-binding protein
ELPEAMJN_00171	gene	1077	metN1			
ELPEAMJN_00172	CDS	519				transcriptional regulator
ELPEAMJN_00172	gene	519				
ELPEAMJN_00173	CDS	849		2.3.1.79		maltose O-acetyltransferase
ELPEAMJN_00173	gene	849				
ELPEAMJN_00174	CDS	693		3.5.1.-		NAD-dependent deacetylase
ELPEAMJN_00174	gene	693				
ELPEAMJN_00175	CDS	669				response regulator receiver domain protein
ELPEAMJN_00175	gene	669				
ELPEAMJN_00176	CDS	906		2.7.13.3		sensor histidine kinase
ELPEAMJN_00176	gene	906				
ELPEAMJN_00177	CDS	762				hypothetical protein
ELPEAMJN_00177	gene	762				
ELPEAMJN_00178	CDS	918	bcrA			bacitracin transport ATP-binding protein BcrA
ELPEAMJN_00178	gene	918	bcrA			
ELPEAMJN_00179	CDS	303				hypothetical protein
ELPEAMJN_00179	gene	303				
ELPEAMJN_00180	CDS	1590				amino acid ABC transporter permease
ELPEAMJN_00180	gene	1590				
ELPEAMJN_00181	CDS	735		3.6.3.-		amino acid ABC transporter ATP-binding protein
ELPEAMJN_00181	gene	735				
ELPEAMJN_00182	CDS	1353				branched-chain amino acid transport system II carrier protein
ELPEAMJN_00182	gene	1353				
ELPEAMJN_00183	CDS	1506				hypothetical protein
ELPEAMJN_00183	gene	1506				
ELPEAMJN_00184	CDS	360				hypothetical protein
ELPEAMJN_00184	gene	360				
ELPEAMJN_00185	CDS	354				hypothetical protein
ELPEAMJN_00185	gene	354				
ELPEAMJN_00186	CDS	459		3.1.3.48		phosphotyrosine protein phosphatase
ELPEAMJN_00186	gene	459				
ELPEAMJN_00187	CDS	567				TetR family dihydroxyacetone kinase regulator
ELPEAMJN_00187	gene	567				
ELPEAMJN_00188	CDS	1461				M protein trans-acting positive regulator
ELPEAMJN_00188	gene	1461				
ELPEAMJN_00189	CDS	492				hypothetical protein
ELPEAMJN_00189	gene	492				
ELPEAMJN_00190	CDS	801				hypothetical protein
ELPEAMJN_00190	gene	801				
ELPEAMJN_00191	CDS	1083				cell wall surface anchor family protein
ELPEAMJN_00191	gene	1083				
ELPEAMJN_00192	CDS	741				hypothetical protein
ELPEAMJN_00192	gene	741				
ELPEAMJN_00193	CDS	801				hypothetical protein
ELPEAMJN_00193	gene	801				
ELPEAMJN_00194	CDS	678				hypothetical protein
ELPEAMJN_00194	gene	678				
ELPEAMJN_00195	CDS	369				hypothetical protein
ELPEAMJN_00195	gene	369				
ELPEAMJN_00196	CDS	4872				hypothetical protein
ELPEAMJN_00196	gene	4872				
ELPEAMJN_00197	CDS	957				LacI family transcriptional regulator
ELPEAMJN_00197	gene	957				
ELPEAMJN_00198	CDS	3291		2.4.1.333	COG3459	1,2-beta-oligoglucan phosphorylase
ELPEAMJN_00198	gene	3291				
ELPEAMJN_00199	CDS	2151		3.2.1.21	COG1472	Beta-glucosidase BoGH3B
ELPEAMJN_00199	gene	2151				
ELPEAMJN_00200	CDS	780				hypothetical protein
ELPEAMJN_00200	gene	780				
ELPEAMJN_00201	CDS	915	axeA	3.1.1.41	COG3458	Cephalosporin-C deacetylase
ELPEAMJN_00201	gene	915	axeA			
ELPEAMJN_00202	CDS	603				hypothetical protein
ELPEAMJN_00202	gene	603				
ELPEAMJN_00203	CDS	1602				hypothetical protein
ELPEAMJN_00203	gene	1602				
ELPEAMJN_00204	CDS	882	ytcP_2			ABC transporter permease
ELPEAMJN_00204	gene	882	ytcP_2			
ELPEAMJN_00205	CDS	912	yteP_2			ABC transporter permease
ELPEAMJN_00205	gene	912	yteP_2			
ELPEAMJN_00206	CDS	1002	ruvB	3.6.1.-		Holliday junction DNA helicase RuvB
ELPEAMJN_00206	gene	1002	ruvB			
ELPEAMJN_00207	CDS	591	ruvA	3.6.1.-		Holliday junction DNA helicase RuvA
ELPEAMJN_00207	gene	591	ruvA			
ELPEAMJN_00208	CDS	432	msrB	1.8.4.12		peptide methionine sulfoxide reductase MsrB
ELPEAMJN_00208	gene	432	msrB			
ELPEAMJN_00209	CDS	399				hypothetical protein
ELPEAMJN_00209	gene	399				
ELPEAMJN_00210	CDS	561				maf protein
ELPEAMJN_00210	gene	561				
ELPEAMJN_00211	CDS	2109				DNA mismatch repair protein
ELPEAMJN_00211	gene	2109				
ELPEAMJN_00212	CDS	2553	mutS			DNA mismatch repair protein MutS
ELPEAMJN_00212	gene	2553	mutS			
ELPEAMJN_00213	CDS	390				hypothetical protein
ELPEAMJN_00213	gene	390				
ELPEAMJN_00214	CDS	798		3.1.-.-		calcineurin-like phosphoesterase
ELPEAMJN_00214	gene	798				
ELPEAMJN_00215	CDS	1236	pepT_1	3.4.11.4		peptidase T
ELPEAMJN_00215	gene	1236	pepT_1			
ELPEAMJN_00216	CDS	423	mgsA	4.2.3.3		methylglyoxal synthase
ELPEAMJN_00216	gene	423	mgsA			
ELPEAMJN_00217	CDS	777		3.-.-.-		HAD superfamily hydrolase
ELPEAMJN_00217	gene	777				
ELPEAMJN_00218	CDS	798				formate/nitrite transporter
ELPEAMJN_00218	gene	798				
ELPEAMJN_00219	CDS	612	rpsD			30S ribosomal protein S4
ELPEAMJN_00219	gene	612	rpsD			
ELPEAMJN_00220	CDS	450	spxA_1			transcriptional regulator Spx
ELPEAMJN_00220	gene	450	spxA_1			
ELPEAMJN_00221	CDS	402				alkaline shock protein 23 family protein
ELPEAMJN_00221	gene	402				
ELPEAMJN_00222	CDS	1434				hypothetical protein
ELPEAMJN_00222	gene	1434				
ELPEAMJN_00223	CDS	1362	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
ELPEAMJN_00223	gene	1362	prpC			
ELPEAMJN_00224	CDS	2697	acnA	4.2.1.3		Aconitate hydratase A
ELPEAMJN_00224	gene	2697	acnA			
ELPEAMJN_00225	CDS	1251	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
ELPEAMJN_00225	gene	1251	icd			
ELPEAMJN_00226	CDS	855				hypothetical protein
ELPEAMJN_00226	gene	855				
ELPEAMJN_00227	CDS	540				BioY family protein
ELPEAMJN_00227	gene	540				
ELPEAMJN_00228	CDS	567				hypothetical protein
ELPEAMJN_00228	gene	567				
ELPEAMJN_00229	CDS	750		1.1.1.121		aldose dehydrogenase
ELPEAMJN_00229	gene	750				
ELPEAMJN_00230	CDS	222				hypothetical protein
ELPEAMJN_00230	gene	222				
ELPEAMJN_00231	CDS	894		3.1.-.-		Calcineurin-like phosphoesterase
ELPEAMJN_00231	gene	894				
ELPEAMJN_00232	CDS	378				hypothetical protein
ELPEAMJN_00232	gene	378				
ELPEAMJN_00233	CDS	570				hypothetical protein
ELPEAMJN_00233	gene	570				
ELPEAMJN_00234	CDS	453	yueI		COG5506	putative protein YueI
ELPEAMJN_00234	gene	453	yueI			
ELPEAMJN_00235	CDS	420				hypothetical protein
ELPEAMJN_00235	gene	420				
ELPEAMJN_00236	CDS	2265		6.3.2.2		bifunctional glutamate--cysteine ligase/glutathione synthetase
ELPEAMJN_00236	gene	2265				
ELPEAMJN_00237	CDS	369				hypothetical protein
ELPEAMJN_00237	gene	369				
ELPEAMJN_00238	CDS	1293	ftsY			Signal recognition particle receptor FtsY
ELPEAMJN_00238	gene	1293	ftsY			
ELPEAMJN_00239	CDS	819		3.-.-.-		HAD superfamily hydrolase
ELPEAMJN_00239	gene	819				
ELPEAMJN_00240	CDS	3579				chromosome partition protein SMC
ELPEAMJN_00240	gene	3579				
ELPEAMJN_00241	CDS	693	rnc	3.1.26.3		ribonuclease III
ELPEAMJN_00241	gene	693	rnc			
ELPEAMJN_00242	CDS	1785				family 5 extracellular solute-binding protein
ELPEAMJN_00242	gene	1785				
ELPEAMJN_00243	CDS	918				ABC transporter permease
ELPEAMJN_00243	gene	918				
ELPEAMJN_00244	CDS	957				ABC transporter permease
ELPEAMJN_00244	gene	957				
ELPEAMJN_00245	CDS	945	oppF	3.6.3.-		peptide ABC transporter ATP-binding protein
ELPEAMJN_00245	gene	945	oppF			
ELPEAMJN_00246	CDS	1008		3.6.3.-		peptide ABC transporter ATP-binding protein
ELPEAMJN_00246	gene	1008				
ELPEAMJN_00247	CDS	243				acyl carrier protein
ELPEAMJN_00247	gene	243				
ELPEAMJN_00248	CDS	1020	plsX	2.3.1.-		fatty acid/phospholipid synthesis protein PlsX
ELPEAMJN_00248	gene	1020	plsX			
ELPEAMJN_00249	CDS	2031	recG	3.6.1.-		ATP-dependent DNA helicase RecG
ELPEAMJN_00249	gene	2031	recG			
ELPEAMJN_00250	CDS	1683	yloV			DAK2 domain fusion protein YloV
ELPEAMJN_00250	gene	1683	yloV			
ELPEAMJN_00251	CDS	363				alkaline-shock protein
ELPEAMJN_00251	gene	363				
ELPEAMJN_00252	CDS	189	rpmB			50S ribosomal protein L28
ELPEAMJN_00252	gene	189	rpmB			
ELPEAMJN_00253	CDS	2649	yfhO			Bacterial membrane protein YfhO
ELPEAMJN_00253	gene	2649	yfhO			
ELPEAMJN_00254	CDS	987				hypothetical protein
ELPEAMJN_00254	gene	987				
ELPEAMJN_00255	CDS	1314				hypothetical protein
ELPEAMJN_00255	gene	1314				
ELPEAMJN_00256	CDS	747		5.4.99.12		tRNA pseudouridine synthase A
ELPEAMJN_00256	gene	747				
ELPEAMJN_00257	CDS	798	cbiQ			cobalt transport family protein
ELPEAMJN_00257	gene	798	cbiQ			
ELPEAMJN_00258	CDS	867	cbiO_1	3.6.3.-		cobalt import ATP-binding protein CbiO 2
